,question,answer
1109,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 이 학과에서 공부를 잘하려면 중고등학교 때 특히 어떤 교과목을 공부하면 좋을까요?
                A:",저는 옛날부터 공부는 전이효과가 있다고 믿고 있습니다. 제가 대학교 다닐 때 선생님을 하겠다고 해서 교직 과목을 이수했거든요. 그래서 교수가 되기 전에 고등학교 선생님으로 2년 동안 학생들을 가르쳐 왔습니다. 저도 수업을 하면서 강조했던 것이 국영수 입니다. 그 중에서도 특히 이 과로 진학 할 학생들은 수학 공부를 많이 해야 한다고 강조했습니다. 누군가는 생각하기에 따라 과학이나 다른 과목에 더 치중해야 된다고 생각할 지 모르겠지만 수학을 탄탄하게 쌓아온 친구들 이라면 학과 공부뿐만 아니라 대학생활에도 도움이 됩니다. 수학이 기본이기 때문입니다. 수학이 계산만 하는 것은 아니거든요. 문제를 풀어가면서 생기는 여러 가지 아이디어나 그 다음 떠오르는 생각들을 진취적으로 만들어 줄 수 있는 사고력이 상당히 높아지기 때문입니다. 그래서 제 생각엔 수학만 해 놓으면 나머지 과목들은 따라가기 쉽지 않겠나 싶습니다.
1110,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 이 학과의 장점을 말씀해 주세요.
                A:","농과대학과 자연과학대학 이렇게 구분하고 있지만 저희 과는 자연계 공부에 있어서 기본적인 학과로서 가장 폭넓게 포용을 하고 있습니다. 저희 과에서 배운 과목이 다른 전공으로 뻗어나가 식물 중에서도 작물 또한 작물 중에서도 육종이나 재배, 생태 등을 하다 보니까 여러 가지 다른 학문을 폭넓게 공부할 수 있습니다. 또한 쉽게 얘기하면 직장을 선택하는 폭도 넓다고 생각하시면 됩니다."
1111,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 학과에서 공부를 하는 학생들이 겪는 어려움은 어떤 점이 있나요?
                A:","음, 어려움이라 하면 고등학교 때 접하지 못했던 전문 용어들이 많아지면서 대부분의 학생들이 낯설어 합니다. 본격적으로 공부하기 전에 식물 자체뿐만 아니라 더 깊게 들어가 식물의 생활사나 환경에 대한 용어까지 영어와 한국어로 외워서 공부해야 하니 처음에 많이 힘들어 합니다. 하지만 용어에 익숙해지면 전문가 못지 않은 전공 지식을 쌓을 수 있게 됩니다."
1112,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 그 용어는 그러면 외우면 되는 건가요?
                A:","네, 그렇습니다. 처음 수학을 공부 할 때도 공식을 외워야만 문제를 풀 수 있게 되죠. 피타고라스의 정의나 미적분 같은 문제처럼 말이지요. 꼭 외워야 할 것은 외우는 것이 옳다고 생각합니다. 물론 아무리 외워도 잘 안 외워지는 힘든 용어가 있습니다. 이런 용어는 교수님들의 수업을 통해서 여러 번 듣고 또한 선배들이나 동기들과 함께 배운 내용을 복습하고 자연스럽게 토론도 하면서 외울 수 있게 됩니다. 또 다른 방법으로는 직접 실습을 통해 배우면서 감각적으로 외우게 되면 억지로 외운 단어보다 더 오래 기억할 수 있는 효과를 얻을 수 있게 됩니다."
1113,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 학과 졸업생들이 가장 많이 진출하는 직업분야는 어느 곳인가요?
                A:","아무래도 지금 연구직에 가장 많다고 볼 수 있습니다. 저희들이 아까 말씀 드린 것처럼 기본 학과이다 보니 연구직에 가장 많이 나가 있고 또한 지금의 학생들도 연구직을 선호하고 있습니다. 안정적인 직장을 가지길 희망하는 사람들이 많아지면서 공무원과 같은 연구직이 가장 많고 그 다음에 은행, 금융업 또는 회사 등 거의 안 가는 데가 없죠. 또한 국제기구에도 나가는 분도 가끔씩 있습니다."
1114,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 학과의 앞으로의 전망은 어떠하다고 보십니까?
                A:","세계적으로 유명한 투자자인 워렌 버핏이 말하기를 ‘금을 구매할 돈을 농업이나 제조업체 등에 투자하면 식량과 상품생산 등 생산적인 결과물을 얻을 수 있으며, 전세계적으로 농가의 생산성 향상이 장기적으로 중요한 시대이다. 그 중에서도 식량 생산에 있다.’ 라고 말하고 있으며 오바마 대통령과 사르코지 대통령도 ‘제3의 물결은 공업이었지만 제4의 물결은 결국 농업으로 즉, 식물로 돌아가야 된다’ 라는 쪽으로 보고 있습니다. 식량에 대해 점점 관심이 몰리는 것으로 보아 농과대학의 전망이 높다고 볼 수 있습니다."
1115,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 지금은 없지만 앞으로 새로 생기게 될 직업은 어떤 것들이 있을까요? 혹은 최근에 새롭게 생겨난 직업들이 있습니까?
                A:","지금은 의사 라고 말하면 한의사, 치과의사, 외과의사나 수의사 등 사람과 동물을 고쳐주는 사람들을 말하고 있습니다. 이와 똑같이 식물도 의사가 필요하죠. 그래서 식물의사라고 하는 어떤 새로운 직종이 생겨 식물의 병을 고쳐주고 치료하여 더 건강한 식물을 생산해 낼 수 있지 않을까 라는 생각이 듭니다."
1116,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 그쪽으로도 많이 학생들이 공부를 하고 있나요?
                A:",예. 그렇습니다. 지금 여러 가지 병에 대해 조사하고 치료법을 찾아가고 있지만 시스템적으로 확립이 안 되어 있어서 그렇지 많은 학생들이 식물병원이나 식물의사를 만들 준비를 하고 있습니다. 또한 치료하는 목적을 위한 의사뿐만 아니라 매니지먼트나 경영도 함께 접목한다면 프리랜서로 돈을 벌 수 있는 기회가 될 수 있죠. 그래서 그런지 이런 두 가지의 큰 장점을 가지고 지금 공부하는 학생들에게서 새로운 변화가 조금씩 일어나고 있습니다. 몇 년 후면 확실하게 보여질 것 같습니다.
1117,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 전공하려는 학생이 진학 전에 미리 준비해야 할 내용이 있다면 무엇입니까?
                A:",제 생각엔 특별하게 준비할 것이라기 보다는 사람이 바뀌지 않는 것이 중요하다고 생각합니다. 조그만 어려움이 생겼다고 해서 그것을 피하거나 돌아가는 자세가 아니라 끈기와 성실함으로 이겨내는 자세와 마음가짐을 가지고 있는 것이 중요하다고 생각됩니다. 최고의 보석이 만들어지기까지 엄청난 고통을 견뎌야 한다고 말하지 않습니까. 자신의 꿈을 이루기 위해 끈기와 성실함 이 두 가지만 가지고 있으면 됩니다.
1118,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 이 학과를 지망하는 중고등학생들에게 마지막으로 한마디 해 주세요.
                A:",여기 농과대학 그 중에서도 농학과를 지망한다는 건 여러분이 매일 먹는 식량을 책임지는 한 사람이 된다는 것입니다. 우리가 공기의 중요함을 부모님의 소중함을 잊어버리고 살 때가 있듯이 식량의 중요함 또한 잊어버리고 살 때가 많습니다. 이 세 가지를 같이 생각해 본다면 상당히 기본적이면서 중요한 것이라 할 수 있듯 이 농학과는 생활의 기본이며 가장 중요한 것을 가르치는 학과라고 자부합니다.
1119,"생명과학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생명과학과 교수님 안녕하세요.
                A:네 안녕하세요. 생명과학과 교수입니다.
                Q:질문이 있습니다. 감사합니다.
                A:",
1120,"생물학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생물학과 교수님 안녕하세요.
                A:네 안녕하세요. 생물학과 교수입니다.
                Q:질문이 있습니다. 교수님께서 이 학과(전공)를 선택하시게 된 동기는 무엇이었습니까?
                A:","제가 하는 작물 생명공학 이 분야는 생명공학 기술을 이용을 해서 우리가 새로운 작물을 만들어 내는 새로운 육종 기술이라고 할 수 있죠. 선택을 한 구체적인 이유는 인류가 멸망하기 전까지 식량 산업은 굉장히 중요한 것이고, 기본적인 것이고 또 앞으로 이렇게 발전해 나갈 가능성이 굉장히 높습니다. 기후변화는 식량 작물의 생산에 영향을 미치는데 그런 현실적인 위기 극복에 반드시 이게 필요한 학문이므로 선택을 하게 된 거죠."
1121,"생물학과 교수님과 인터뷰를 진행하겠습니다.
                Q:생물학과 교수님 안녕하세요.
                A:네 안녕하세요. 생물학과 교수입니다.
                Q:질문이 있습니다. 어떤 분야에 관심을 갖고 있는 사람들이 이 학과에 입학을 하면 좋은가요?
                A:","일단은 기본적으로 생물 쪽에 학문의 뜻을 가진 사람들이 이쪽 전공을 할 수 있겠고, 그 중에서도 이제 동물은 결국은 의학과 연결이 되는 것인데 동물과 미생물이 아닌 식물 쪽에 관심이 있는 학생들은 결국 선택을 한다면 이쪽 분야가 아닐까 싶습니다."
